prompt_id,template_id,seed,setting,direct_exposure_score,ac_score,tsr_score
T11-V6,T11,43,Proposed (semantic abstraction),0.144901,0.882003,0.864308
T11-V7,T11,43,Proposed (semantic abstraction),0.148185,0.880600,0.861481
T11-V8,T11,43,Proposed (semantic abstraction),0.150488,0.877518,0.860813
T12-V1,T12,43,Proposed (semantic abstraction),0.151329,0.877024,0.856152
T12-V2,T12,43,Proposed (semantic abstraction),0.144673,0.883671,0.864634
T12-V3,T12,43,Proposed (semantic abstraction),0.145853,0.884857,0.863441
T12-V4,T12,43,Proposed (semantic abstraction),0.148874,0.881053,0.860275
T12-V5,T12,43,Proposed (semantic abstraction),0.144901,0.882003,0.864308
T12-V6,T12,43,Proposed (semantic abstraction),0.148185,0.880600,0.861481
T12-V7,T12,43,Proposed (semantic abstraction),0.148488,0.879518,0.863313
T12-V8,T12,43,Proposed (semantic abstraction),0.150149,0.877997,0.860009
T13-V1,T13,43,Proposed (semantic abstraction),0.144673,0.883671,0.864634
T13-V2,T13,43,Proposed (semantic abstraction),0.145853,0.884857,0.863441
T13-V3,T13,43,Proposed (semantic abstraction),0.146874,0.883053,0.862775
T13-V4,T13,43,Proposed (semantic abstraction),0.147701,0.879203,0.860808
T13-V5,T13,43,Proposed (semantic abstraction),0.148185,0.880600,0.861481
T13-V6,T13,43,Proposed (semantic abstraction),0.148488,0.879518,0.863313
T13-V7,T13,43,Proposed (semantic abstraction),0.148149,0.879997,0.862509
T13-V8,T13,43,Proposed (semantic abstraction),0.150672,0.881320,0.856916
T14-V1,T14,43,Proposed (semantic abstraction),0.148253,0.882457,0.860441
T14-V2,T14,43,Proposed (semantic abstraction),0.149274,0.880653,0.859775
T14-V3,T14,43,Proposed (semantic abstraction),0.148101,0.878803,0.860308
T14-V4,T14,43,Proposed (semantic abstraction),0.153385,0.875400,0.854981
T14-V5,T14,43,Proposed (semantic abstraction),0.150888,0.877118,0.860313
T14-V6,T14,43,Proposed (semantic abstraction),0.150549,0.877597,0.859509
T14-V7,T14,43,Proposed (semantic abstraction),0.151072,0.880920,0.856416
T14-V8,T14,43,Proposed (semantic abstraction),0.152489,0.876782,0.857083
T15-V1,T15,43,Proposed (semantic abstraction),0.149274,0.880653,0.859775
T15-V2,T15,43,Proposed (semantic abstraction),0.148101,0.878803,0.860308
T15-V3,T15,43,Proposed (semantic abstraction),0.151385,0.877400,0.857481
T15-V4,T15,43,Proposed (semantic abstraction),0.153688,0.874318,0.856813
T15-V5,T15,43,Proposed (semantic abstraction),0.150549,0.877597,0.859509
T15-V6,T15,43,Proposed (semantic abstraction),0.151072,0.880920,0.856416
T15-V7,T15,43,Proposed (semantic abstraction),0.150489,0.878782,0.859583
T15-V8,T15,43,Proposed (semantic abstraction),0.151587,0.877786,0.854628
T16-V1,T16,43,Proposed (semantic abstraction),0.148101,0.878803,0.860308
T16-V2,T16,43,Proposed (semantic abstraction),0.151385,0.877400,0.857481
T16-V3,T16,43,Proposed (semantic abstraction),0.151688,0.876318,0.859313
T16-V4,T16,43,Proposed (semantic abstraction),0.153349,0.874797,0.856009
T16-V5,T16,43,Proposed (semantic abstraction),0.151072,0.880920,0.856416
T16-V6,T16,43,Proposed (semantic abstraction),0.150489,0.878782,0.859583
T16-V7,T16,43,Proposed (semantic abstraction),0.149587,0.879786,0.857128
T16-V8,T16,43,Proposed (semantic abstraction),0.152142,0.879076,0.858142
T17-V1,T17,43,Proposed (semantic abstraction),0.150585,0.878200,0.858481
T17-V2,T17,43,Proposed (semantic abstraction),0.150888,0.877118,0.860313
T17-V3,T17,43,Proposed (semantic abstraction),0.150549,0.877597,0.859509
T17-V4,T17,43,Proposed (semantic abstraction),0.153072,0.878920,0.853916
T17-V5,T17,43,Proposed (semantic abstraction),0.149689,0.879582,0.860583
T17-V6,T17,43,Proposed (semantic abstraction),0.148787,0.880586,0.858128
T17-V7,T17,43,Proposed (semantic abstraction),0.149342,0.881876,0.861642
T17-V8,T17,43,Proposed (semantic abstraction),0.151219,0.874428,0.855382
T18-V1,T18,43,Proposed (semantic abstraction),0.150888,0.877118,0.860313
T18-V2,T18,43,Proposed (semantic abstraction),0.150549,0.877597,0.859509
T18-V3,T18,43,Proposed (semantic abstraction),0.151072,0.880920,0.856416
T18-V4,T18,43,Proposed (semantic abstraction),0.152489,0.876782,0.857083
T18-V5,T18,43,Proposed (semantic abstraction),0.148787,0.880586,0.858128
T18-V6,T18,43,Proposed (semantic abstraction),0.149342,0.881876,0.861642
T18-V7,T18,43,Proposed (semantic abstraction),0.149219,0.876428,0.857882
T18-V8,T18,43,Proposed (semantic abstraction),0.150589,0.876160,0.855796
T19-V1,T19,43,Proposed (semantic abstraction),0.150549,0.877597,0.859509
T19-V2,T19,43,Proposed (semantic abstraction),0.151072,0.880920,0.856416
T19-V3,T19,43,Proposed (semantic abstraction),0.150489,0.878782,0.859583
T19-V4,T19,43,Proposed (semantic abstraction),0.151587,0.877786,0.854628
T19-V5,T19,43,Proposed (semantic abstraction),0.149342,0.881876,0.861642
T19-V6,T19,43,Proposed (semantic abstraction),0.149219,0.876428,0.857882
T19-V7,T19,43,Proposed (semantic abstraction),0.148589,0.878160,0.858296
T19-V8,T19,43,Proposed (semantic abstraction),0.154562,0.876516,0.858390
T20-V1,T20,43,Proposed (semantic abstraction),0.152294,0.875919,0.858621
T20-V2,T20,43,Proposed (semantic abstraction),0.152929,0.875424,0.854152
T20-V3,T20,43,Proposed (semantic abstraction),0.146273,0.882071,0.862634
T20-V4,T20,43,Proposed (semantic abstraction),0.149453,0.881257,0.858941
T20-V5,T20,43,Proposed (semantic abstraction),0.147674,0.882253,0.861775
T20-V6,T20,43,Proposed (semantic abstraction),0.146501,0.880403,0.862308
T20-V7,T20,43,Proposed (semantic abstraction),0.149785,0.879000,0.859481
T20-V8,T20,43,Proposed (semantic abstraction),0.152088,0.875918,0.858813
T21-V1,T21,43,Proposed (semantic abstraction),0.152929,0.875424,0.854152
T21-V2,T21,43,Proposed (semantic abstraction),0.146273,0.882071,0.862634
T21-V3,T21,43,Proposed (semantic abstraction),0.147453,0.883257,0.861441
T21-V4,T21,43,Proposed (semantic abstraction),0.150474,0.879453,0.858275
T21-V5,T21,43,Proposed (semantic abstraction),0.146501,0.880403,0.862308
T21-V6,T21,43,Proposed (semantic abstraction),0.149785,0.879000,0.859481
T21-V7,T21,43,Proposed (semantic abstraction),0.150088,0.877918,0.861313
T21-V8,T21,43,Proposed (semantic abstraction),0.151749,0.876397,0.858009
T22-V1,T22,43,Proposed (semantic abstraction),0.148673,0.879671,0.859634
T22-V2,T22,43,Proposed (semantic abstraction),0.149853,0.880857,0.858441
T22-V3,T22,43,Proposed (semantic abstraction),0.150874,0.879053,0.857775
T22-V4,T22,43,Proposed (semantic abstraction),0.151701,0.875203,0.855808
T22-V5,T22,43,Proposed (semantic abstraction),0.152185,0.876600,0.856481
T22-V6,T22,43,Proposed (semantic abstraction),0.152488,0.875518,0.858313
T22-V7,T22,43,Proposed (semantic abstraction),0.152149,0.875997,0.857509
T22-V8,T22,43,Proposed (semantic abstraction),0.154672,0.877320,0.851916
T23-V1,T23,43,Proposed (semantic abstraction),0.149853,0.880857,0.858441
T23-V2,T23,43,Proposed (semantic abstraction),0.150874,0.879053,0.857775
T23-V3,T23,43,Proposed (semantic abstraction),0.149701,0.877203,0.858308
T23-V4,T23,43,Proposed (semantic abstraction),0.154985,0.873800,0.852981
T23-V5,T23,43,Proposed (semantic abstraction),0.152488,0.875518,0.858313
T23-V6,T23,43,Proposed (semantic abstraction),0.152149,0.875997,0.857509
T23-V7,T23,43,Proposed (semantic abstraction),0.152672,0.879320,0.854416
T23-V8,T23,43,Proposed (semantic abstraction),0.154089,0.875182,0.855083
T24-V1,T24,43,Proposed (semantic abstraction),0.150874,0.879053,0.857775
T24-V2,T24,43,Proposed (semantic abstraction),0.149701,0.877203,0.858308
T24-V3,T24,43,Proposed (semantic abstraction),0.152985,0.875800,0.855481
T24-V4,T24,43,Proposed (semantic abstraction),0.155288,0.872718,0.854813
T24-V5,T24,43,Proposed (semantic abstraction),0.152149,0.875997,0.857509
T24-V6,T24,43,Proposed (semantic abstraction),0.152672,0.879320,0.854416
T24-V7,T24,43,Proposed (semantic abstraction),0.152089,0.877182,0.857583
T24-V8,T24,43,Proposed (semantic abstraction),0.153187,0.876186,0.852628
T25-V1,T25,43,Proposed (semantic abstraction),0.147301,0.879603,0.861308
T25-V2,T25,43,Proposed (semantic abstraction),0.150585,0.878200,0.858481
T25-V3,T25,43,Proposed (semantic abstraction),0.150888,0.877118,0.860313
T25-V4,T25,43,Proposed (semantic abstraction),0.152549,0.875597,0.857009
T25-V5,T25,43,Proposed (semantic abstraction),0.150272,0.881720,0.857416
T25-V6,T25,43,Proposed (semantic abstraction),0.149689,0.879582,0.860583
T25-V7,T25,43,Proposed (semantic abstraction),0.148787,0.880586,0.858128
T25-V8,T25,43,Proposed (semantic abstraction),0.151342,0.879876,0.859142
T26-V1,T26,43,Proposed (semantic abstraction),0.150585,0.878200,0.858481
T26-V2,T26,43,Proposed (semantic abstraction),0.150888,0.877118,0.860313
T26-V3,T26,43,Proposed (semantic abstraction),0.150549,0.877597,0.859509
T26-V4,T26,43,Proposed (semantic abstraction),0.153072,0.878920,0.853916
T26-V5,T26,43,Proposed (semantic abstraction),0.149689,0.879582,0.860583
T26-V6,T26,43,Proposed (semantic abstraction),0.148787,0.880586,0.858128
T26-V7,T26,43,Proposed (semantic abstraction),0.149342,0.881876,0.861642
T26-V8,T26,43,Proposed (semantic abstraction),0.151219,0.874428,0.855382
T27-V1,T27,43,Proposed (semantic abstraction),0.150888,0.877118,0.860313
T27-V2,T27,43,Proposed (semantic abstraction),0.150549,0.877597,0.859509
T27-V3,T27,43,Proposed (semantic abstraction),0.151072,0.880920,0.856416
T27-V4,T27,43,Proposed (semantic abstraction),0.152489,0.876782,0.857083
T27-V5,T27,43,Proposed (semantic abstraction),0.148787,0.880586,0.858128
T27-V6,T27,43,Proposed (semantic abstraction),0.149342,0.881876,0.861642
T27-V7,T27,43,Proposed (semantic abstraction),0.149219,0.876428,0.857882
T27-V8,T27,43,Proposed (semantic abstraction),0.150589,0.876160,0.855796
T28-V1,T28,43,Proposed (semantic abstraction),0.150549,0.877597,0.859509
T28-V2,T28,43,Proposed (semantic abstraction),0.151072,0.880920,0.856416
T28-V3,T28,43,Proposed (semantic abstraction),0.150489,0.878782,0.859583
T28-V4,T28,43,Proposed (semantic abstraction),0.151587,0.877786,0.854628
T28-V5,T28,43,Proposed (semantic abstraction),0.149342,0.881876,0.861642
T28-V6,T28,43,Proposed (semantic abstraction),0.149219,0.876428,0.857882
T28-V7,T28,43,Proposed (semantic abstraction),0.148589,0.878160,0.858296
T28-V8,T28,43,Proposed (semantic abstraction),0.154562,0.876516,0.858390
T29-V1,T29,43,Proposed (semantic abstraction),0.151072,0.880920,0.856416
T29-V2,T29,43,Proposed (semantic abstraction),0.150489,0.878782,0.859583
T29-V3,T29,43,Proposed (semantic abstraction),0.149587,0.879786,0.857128
T29-V4,T29,43,Proposed (semantic abstraction),0.152142,0.879076,0.858142
T29-V5,T29,43,Proposed (semantic abstraction),0.149219,0.876428,0.857882
T29-V6,T29,43,Proposed (semantic abstraction),0.148589,0.878160,0.858296
T29-V7,T29,43,Proposed (semantic abstraction),0.152562,0.878516,0.860890
T29-V8,T29,43,Proposed (semantic abstraction),0.152365,0.876310,0.855153
T30-V1,T30,43,Proposed (semantic abstraction),0.155329,0.873024,0.851152
T30-V2,T30,43,Proposed (semantic abstraction),0.148673,0.879671,0.859634
T30-V3,T30,43,Proposed (semantic abstraction),0.149853,0.880857,0.858441
T30-V4,T30,43,Proposed (semantic abstraction),0.152874,0.877053,0.855275
T30-V5,T30,43,Proposed (semantic abstraction),0.148901,0.878003,0.859308
T30-V6,T30,43,Proposed (semantic abstraction),0.152185,0.876600,0.856481
T30-V7,T30,43,Proposed (semantic abstraction),0.152488,0.875518,0.858313
T30-V8,T30,43,Proposed (semantic abstraction),0.154149,0.873997,0.855009
T31-V1,T31,43,Proposed (semantic abstraction),0.148673,0.879671,0.859634
T31-V2,T31,43,Proposed (semantic abstraction),0.149853,0.880857,0.858441
T31-V3,T31,43,Proposed (semantic abstraction),0.150874,0.879053,0.857775
T31-V4,T31,43,Proposed (semantic abstraction),0.151701,0.875203,0.855808
T31-V5,T31,43,Proposed (semantic abstraction),0.152185,0.876600,0.856481
T31-V6,T31,43,Proposed (semantic abstraction),0.152488,0.875518,0.858313
T31-V7,T31,43,Proposed (semantic abstraction),0.152149,0.875997,0.857509
T31-V8,T31,43,Proposed (semantic abstraction),0.154672,0.877320,0.851916
T32-V1,T32,43,Proposed (semantic abstraction),0.149853,0.880857,0.858441
T32-V2,T32,43,Proposed (semantic abstraction),0.150874,0.879053,0.857775
T32-V3,T32,43,Proposed (semantic abstraction),0.149701,0.877203,0.858308
T32-V4,T32,43,Proposed (semantic abstraction),0.154985,0.873800,0.852981
T32-V5,T32,43,Proposed (semantic abstraction),0.152488,0.875518,0.858313
T32-V6,T32,43,Proposed (semantic abstraction),0.152149,0.875997,0.857509
T32-V7,T32,43,Proposed (semantic abstraction),0.152672,0.879320,0.854416
T32-V8,T32,43,Proposed (semantic abstraction),0.154089,0.875182,0.855083
T01-V1,T01,71,Proposed (semantic abstraction),0.150663,0.877931,0.856519
T01-V2,T01,71,Proposed (semantic abstraction),0.148254,0.877475,0.860342
T01-V3,T01,71,Proposed (semantic abstraction),0.150831,0.879742,0.854900
T01-V4,T01,71,Proposed (semantic abstraction),0.147135,0.880148,0.859572
T01-V5,T01,71,Proposed (semantic abstraction),0.145131,0.883055,0.862769
T01-V6,T01,71,Proposed (semantic abstraction),0.145281,0.883571,0.860027
T01-V7,T01,71,Proposed (semantic abstraction),0.145899,0.882503,0.858909
T01-V8,T01,71,Proposed (semantic abstraction),0.146590,0.878500,0.858316
T02-V1,T02,71,Proposed (semantic abstraction),0.148254,0.877475,0.860342
T02-V2,T02,71,Proposed (semantic abstraction),0.150831,0.879742,0.854900
T02-V3,T02,71,Proposed (semantic abstraction),0.145135,0.882148,0.862072
T02-V4,T02,71,Proposed (semantic abstraction),0.147931,0.880255,0.859269
T02-V5,T02,71,Proposed (semantic abstraction),0.145281,0.883571,0.860027
T02-V6,T02,71,Proposed (semantic abstraction),0.145899,0.882503,0.858909
T02-V7,T02,71,Proposed (semantic abstraction),0.144590,0.880500,0.860816
T02-V8,T02,71,Proposed (semantic abstraction),0.146226,0.880100,0.859308
T03-V1,T03,71,Proposed (semantic abstraction),0.150831,0.879742,0.854900
T03-V2,T03,71,Proposed (semantic abstraction),0.145135,0.882148,0.862072
T03-V3,T03,71,Proposed (semantic abstraction),0.145931,0.882255,0.861769
T03-V4,T03,71,Proposed (semantic abstraction),0.148081,0.880771,0.856527
T03-V5,T03,71,Proposed (semantic abstraction),0.145899,0.882503,0.858909
T03-V6,T03,71,Proposed (semantic abstraction),0.144590,0.880500,0.860816
T03-V7,T03,71,Proposed (semantic abstraction),0.144226,0.882100,0.861808
T03-V8,T03,71,Proposed (semantic abstraction),0.147430,0.876954,0.856505
T04-V1,T04,71,Proposed (semantic abstraction),0.145135,0.882148,0.862072
T04-V2,T04,71,Proposed (semantic abstraction),0.145931,0.882255,0.861769
T04-V3,T04,71,Proposed (semantic abstraction),0.146081,0.882771,0.859027
T04-V4,T04,71,Proposed (semantic abstraction),0.148699,0.879703,0.855409
T04-V5,T04,71,Proposed (semantic abstraction),0.144590,0.880500,0.860816
T04-V6,T04,71,Proposed (semantic abstraction),0.144226,0.882100,0.861808
T04-V7,T04,71,Proposed (semantic abstraction),0.145430,0.878954,0.859005
T04-V8,T04,71,Proposed (semantic abstraction),0.146686,0.877916,0.856207
T05-V1,T05,71,Proposed (semantic abstraction),0.145931,0.882255,0.861769
T05-V2,T05,71,Proposed (semantic abstraction),0.146081,0.882771,0.859027
T05-V3,T05,71,Proposed (semantic abstraction),0.146699,0.881703,0.857909
T05-V4,T05,71,Proposed (semantic abstraction),0.147390,0.877700,0.857316
T05-V5,T05,71,Proposed (semantic abstraction),0.144226,0.882100,0.861808
T05-V6,T05,71,Proposed (semantic abstraction),0.145430,0.878954,0.859005
T05-V7,T05,71,Proposed (semantic abstraction),0.144686,0.879916,0.858707
T05-V8,T05,71,Proposed (semantic abstraction),0.147330,0.881078,0.857614
T06-V1,T06,71,Proposed (semantic abstraction),0.148481,0.880371,0.856027
T06-V2,T06,71,Proposed (semantic abstraction),0.149099,0.879303,0.854909
T06-V3,T06,71,Proposed (semantic abstraction),0.147790,0.877300,0.856816
T06-V4,T06,71,Proposed (semantic abstraction),0.149426,0.876900,0.855308
T06-V5,T06,71,Proposed (semantic abstraction),0.147830,0.876554,0.856005
T06-V6,T06,71,Proposed (semantic abstraction),0.147086,0.877516,0.855707
T06-V7,T06,71,Proposed (semantic abstraction),0.147730,0.880678,0.857114
T06-V8,T06,71,Proposed (semantic abstraction),0.149562,0.874565,0.852228
T07-V1,T07,71,Proposed (semantic abstraction),0.149099,0.879303,0.854909
T07-V2,T07,71,Proposed (semantic abstraction),0.147790,0.877300,0.856816
T07-V3,T07,71,Proposed (semantic abstraction),0.147426,0.878900,0.857808
T07-V4,T07,71,Proposed (semantic abstraction),0.150630,0.873754,0.852505
T07-V5,T07,71,Proposed (semantic abstraction),0.147086,0.877516,0.855707
T07-V6,T07,71,Proposed (semantic abstraction),0.147730,0.880678,0.857114
T07-V7,T07,71,Proposed (semantic abstraction),0.147562,0.876565,0.854728
T07-V8,T07,71,Proposed (semantic abstraction),0.152696,0.873213,0.855138
T08-V1,T08,71,Proposed (semantic abstraction),0.147790,0.877300,0.856816
T08-V2,T08,71,Proposed (semantic abstraction),0.147426,0.878900,0.857808
T08-V3,T08,71,Proposed (semantic abstraction),0.148630,0.875754,0.855005
T08-V4,T08,71,Proposed (semantic abstraction),0.149886,0.874716,0.852207
T08-V5,T08,71,Proposed (semantic abstraction),0.147730,0.880678,0.857114
T08-V6,T08,71,Proposed (semantic abstraction),0.147562,0.876565,0.854728
T08-V7,T08,71,Proposed (semantic abstraction),0.150696,0.875213,0.857638
T08-V8,T08,71,Proposed (semantic abstraction),0.150437,0.874567,0.855627
T09-V1,T09,71,Proposed (semantic abstraction),0.145026,0.881300,0.860808
T09-V2,T09,71,Proposed (semantic abstraction),0.146230,0.878154,0.858005
T09-V3,T09,71,Proposed (semantic abstraction),0.145486,0.879116,0.857707
T09-V4,T09,71,Proposed (semantic abstraction),0.148130,0.880278,0.856614
T09-V5,T09,71,Proposed (semantic abstraction),0.145162,0.878965,0.857728
T09-V6,T09,71,Proposed (semantic abstraction),0.148296,0.877613,0.860638
T09-V7,T09,71,Proposed (semantic abstraction),0.146037,0.878967,0.861127
T09-V8,T09,71,Proposed (semantic abstraction),0.151056,0.880295,0.858329
T10-V1,T10,71,Proposed (semantic abstraction),0.150663,0.877931,0.856519
T10-V2,T10,71,Proposed (semantic abstraction),0.148254,0.877475,0.860342
T10-V3,T10,71,Proposed (semantic abstraction),0.150831,0.879742,0.854900
T10-V4,T10,71,Proposed (semantic abstraction),0.147135,0.880148,0.859572
T10-V5,T10,71,Proposed (semantic abstraction),0.145131,0.883055,0.862769
T10-V6,T10,71,Proposed (semantic abstraction),0.145281,0.883571,0.860027
T10-V7,T10,71,Proposed (semantic abstraction),0.145899,0.882503,0.858909
T10-V8,T10,71,Proposed (semantic abstraction),0.146590,0.878500,0.858316
T11-V1,T11,71,Proposed (semantic abstraction),0.148254,0.877475,0.860342
T11-V2,T11,71,Proposed (semantic abstraction),0.150831,0.879742,0.854900
T11-V3,T11,71,Proposed (semantic abstraction),0.145135,0.882148,0.862072
T11-V4,T11,71,Proposed (semantic abstraction),0.147931,0.880255,0.859269
T11-V5,T11,71,Proposed (semantic abstraction),0.145281,0.883571,0.860027
T11-V6,T11,71,Proposed (semantic abstraction),0.145899,0.882503,0.858909
T11-V7,T11,71,Proposed (semantic abstraction),0.144590,0.880500,0.860816
T11-V8,T11,71,Proposed (semantic abstraction),0.146226,0.880100,0.859308
